is_static,is_enum,uses_variables,call_method,is_interface,is_local_class,full_name
false,false,false,false,false,false,org.mariotaku.twidere.view.StatusTextView$SafeSpannableFactory
false,false,false,false,false,false,org.mariotaku.twidere.util.AsyncTwitterWrapper$CreateMultiBlockTask
false,false,false,false,false,false,org.mariotaku.twidere.util.SwipeDismissListViewTouchListener$4
false,false,false,false,false,false,org.mariotaku.twidere.util.SwipeDismissListViewTouchListener$3
false,false,false,false,false,false,org.mariotaku.twidere.util.SwipeDismissListViewTouchListener$2
false,false,false,false,false,false,org.mariotaku.twidere.util.SwipeDismissListViewTouchListener$1
false,false,false,false,false,false,org.mariotaku.twidere.util.AsyncTwitterWrapper$ReportSpamTask
false,false,false,false,false,false,org.mariotaku.twidere.fragment.support.UserProfileEditorFragment$UpdateProfileImageTaskInternal
false,false,false,false,false,false,org.mariotaku.twidere.util.collection.CompactHashSet$CompactHashIterator
false,false,false,false,false,false,org.mariotaku.twidere.util.AsyncTwitterWrapper$AddUserListMembersTask
false,false,false,false,false,false,org.mariotaku.twidere.fragment.support.AbsContentRecyclerViewFragment$1
false,false,false,false,false,false,org.mariotaku.twidere.preference.TrendsLocationPreference$GetAvailableTrendsTask
false,false,false,false,false,false,org.mariotaku.twidere.util.TwidereActionModeForChildListener$1
false,false,false,false,false,false,org.mariotaku.twidere.provider.TwidereDataProvider$2
false,false,false,false,false,false,org.mariotaku.twidere.provider.TwidereDataProvider$1
false,false,false,false,false,false,org.mariotaku.twidere.preference.ThemeBackgroundPreference$1
false,false,false,false,false,false,org.mariotaku.twidere.preference.ThemeBackgroundPreference$2
false,false,false,false,false,false,org.mariotaku.twidere.provider.TwidereDataProvider$3
false,false,false,false,false,false,org.mariotaku.twidere.util.AsyncTwitterWrapper$1
false,false,false,false,false,false,org.mariotaku.twidere.util.AsyncTwitterWrapper$2
false,false,false,false,false,false,org.mariotaku.twidere.activity.support.CustomTabEditorActivity$1
false,false,false,false,false,false,org.mariotaku.twidere.util.AsyncTwitterWrapper$CreateBlockTask
false,false,false,false,false,false,org.mariotaku.twidere.util.AsyncTwitterWrapper$DestroyMessageConversationTask
false,false,false,false,false,false,org.mariotaku.twidere.util.AsyncTwitterWrapper$CreateFavoriteTask
false,false,false,false,false,false,org.mariotaku.twidere.fragment.support.CursorStatusesFragment$CursorStatusesBusCallback
false,false,false,false,false,false,org.mariotaku.twidere.activity.support.UserListSelectorActivity$1
false,false,false,false,false,false,org.mariotaku.twidere.util.AsyncTwitterWrapper$DestroyDirectMessageTask
false,false,false,false,false,false,org.mariotaku.twidere.util.AsyncTwitterWrapper$StoreLocalTrendsTask
false,false,false,false,false,false,org.mariotaku.twidere.util.AsyncTwitterWrapper$StoreTrendsTask
false,false,false,false,false,false,org.mariotaku.twidere.util.AsyncTwitterWrapper$GetReceivedDirectMessagesTask
false,false,false,false,false,false,org.mariotaku.twidere.util.AsyncTwitterWrapper$GetDirectMessagesTask
false,false,false,false,false,false,org.mariotaku.twidere.util.SwipeDismissListViewTouchListener$PendingDismissData
false,false,false,false,false,false,org.mariotaku.twidere.fragment.support.UserListFragment$2
false,false,false,false,false,false,org.mariotaku.twidere.fragment.support.UserListFragment$1
false,false,false,false,false,false,org.mariotaku.twidere.util.net.OkHttpRestClient$1
false,false,false,false,false,false,org.mariotaku.twidere.fragment.support.UserListsFragment$1
false,false,false,false,false,false,org.mariotaku.twidere.fragment.support.UserListMembersFragment$GetUserListTask
false,false,false,false,false,false,org.mariotaku.twidere.util.AsyncTwitterWrapper$DestroyFavoriteTask
false,false,false,false,false,false,org.mariotaku.twidere.util.AsyncTwitterWrapper$ClearUnreadCountTask
false,false,false,false,false,false,org.mariotaku.twidere.fragment.support.UserProfileEditorFragment$UpdateProfileTaskInternal$1
false,false,false,false,false,false,org.mariotaku.twidere.activity.support.ThemedFragmentActivity$1
false,false,false,false,false,false,org.mariotaku.twidere.activity.support.SignInActivity$1
false,false,false,false,false,false,org.mariotaku.twidere.fragment.support.UserFragment$2
false,false,false,false,false,false,org.mariotaku.twidere.fragment.support.UserFragment$1
false,false,false,false,false,false,org.mariotaku.twidere.fragment.support.UserFragment$4
false,false,false,false,false,false,org.mariotaku.twidere.fragment.support.UserFragment$3
false,false,false,false,false,false,org.mariotaku.twidere.util.AsyncTwitterWrapper$GetHomeTimelineTask
false,false,false,false,false,false,org.mariotaku.twidere.fragment.support.RetweetQuoteDialogFragment$3
false,false,false,false,false,false,org.mariotaku.twidere.fragment.support.RetweetQuoteDialogFragment$2
false,false,false,false,false,false,org.mariotaku.twidere.fragment.support.RetweetQuoteDialogFragment$4
false,false,false,false,false,false,org.mariotaku.twidere.fragment.support.RetweetQuoteDialogFragment$1
false,false,false,false,false,false,org.mariotaku.twidere.util.MouseScrollDirectionDecider$InternalHorizontalScrollView
false,false,false,false,false,false,org.mariotaku.twidere.util.AbsServiceInterface$1
false,false,false,false,false,false,org.mariotaku.twidere.fragment.support.UserListMembersFragment$1
false,false,false,false,false,false,org.mariotaku.twidere.activity.support.MediaViewerActivity$BaseImagePageFragment$2
false,false,false,false,false,false,org.mariotaku.twidere.activity.support.MediaViewerActivity$BaseImagePageFragment$1
false,false,false,false,false,false,org.mariotaku.twidere.fragment.KeyboardShortcutsFragment$KeyboardShortcutPreferenceCompat$1
false,false,false,false,false,false,org.mariotaku.twidere.util.AsyncTwitterWrapper$UpdateUserListDetailsTask
false,false,false,false,false,false,org.mariotaku.twidere.util.AsyncTwitterWrapper$ReportMultiSpamTask
false,false,false,false,false,false,org.mariotaku.twidere.util.AsyncTwitterWrapper$GetSentDirectMessagesTask
false,false,false,false,false,false,org.mariotaku.twidere.fragment.support.UserMediaTimelineFragment$1
false,false,false,false,false,false,org.mariotaku.twidere.fragment.support.StatusFragment$1
false,false,false,false,false,false,org.mariotaku.twidere.fragment.support.StatusFragment$2
false,false,false,false,false,false,org.mariotaku.twidere.fragment.support.StatusFragment$3
false,false,false,false,false,false,org.mariotaku.twidere.util.AsyncTwitterWrapper$RemoveUnreadCountsTask
false,false,false,false,false,false,org.mariotaku.twidere.preference.TranslationDestinationPreference$GetLanguagesTask
false,false,false,false,false,false,org.mariotaku.twidere.preference.SettingsImportExportPreference$1
false,false,false,false,false,false,org.mariotaku.twidere.preference.AppVersionPreference$1
false,false,false,false,false,false,org.mariotaku.twidere.util.AsyncTwitterWrapper$RetweetStatusTask
false,false,false,false,false,false,org.mariotaku.twidere.util.AsyncTwitterWrapper$DestroySavedSearchTask
false,false,false,false,false,false,org.mariotaku.twidere.util.AsyncTwitterWrapper$DestroyUserListSubscriptionTask
false,false,false,false,false,false,org.mariotaku.twidere.fragment.support.AccountsDashboardFragment$1
false,false,false,false,false,false,org.mariotaku.twidere.activity.support.UserListSelectorActivity$SearchUsersTask$1
false,false,false,false,false,false,org.mariotaku.twidere.fragment.support.AccountsDashboardFragment$2
false,false,false,false,false,false,org.mariotaku.twidere.activity.iface.IControlBarActivity$ControlBarShowHideHelper$1
false,false,false,false,false,false,org.mariotaku.twidere.fragment.BaseFiltersFragment$1
false,false,false,false,false,false,org.mariotaku.twidere.fragment.support.AbsContentListViewFragment$1
false,false,false,false,false,false,org.mariotaku.twidere.fragment.support.DirectMessagesFragment$2
false,false,false,false,false,false,org.mariotaku.twidere.fragment.support.DirectMessagesFragment$1
false,false,false,false,false,false,org.mariotaku.twidere.fragment.KeyboardShortcutsFragment$KeyboardShortcutPreference$1
false,false,false,false,false,false,org.mariotaku.twidere.util.AsyncTwitterWrapper$CreateUserListSubscriptionTask
false,false,false,false,false,false,org.mariotaku.twidere.util.AsyncTwitterWrapper$DeleteUserListMembersTask
false,false,false,false,false,false,org.mariotaku.twidere.util.AsyncTwitterWrapper$DestroyUserListTask
false,false,false,false,false,false,org.mariotaku.twidere.util.AsyncTwitterWrapper$DestroyFriendshipTask
false,false,false,false,false,false,org.mariotaku.twidere.util.AsyncTwitterWrapper$DestroyBlockTask
false,false,false,false,false,false,org.mariotaku.twidere.util.AsyncTwitterWrapper$CreateMuteTask
false,false,false,false,false,false,org.mariotaku.twidere.fragment.support.AbsStatusesFragment$StatusesBusCallback
false,false,false,false,false,false,org.mariotaku.twidere.fragment.CustomTabsFragment$1
false,false,false,false,false,false,org.mariotaku.twidere.fragment.support.AbsStatusesFragment$1
false,false,false,false,false,false,org.mariotaku.twidere.fragment.support.AbsStatusesFragment$2
false,false,false,false,false,false,org.mariotaku.twidere.activity.support.HomeActivity$1
false,false,false,false,false,false,org.mariotaku.twidere.activity.support.HomeActivity$2
false,false,false,false,false,false,org.mariotaku.twidere.activity.support.ComposeActivity$4
false,false,false,false,false,false,org.mariotaku.twidere.activity.support.ComposeActivity$2
false,false,false,false,false,false,org.mariotaku.twidere.activity.support.ComposeActivity$3
false,false,false,false,false,false,org.mariotaku.twidere.activity.support.ComposeActivity$1
false,false,false,false,false,false,org.mariotaku.twidere.activity.support.AccountSelectorActivity$1
false,false,false,false,false,false,org.mariotaku.twidere.util.AsyncTwitterWrapper$GetMentionsTask
false,false,false,false,false,false,org.mariotaku.twidere.fragment.support.UserProfileEditorFragment$RemoveProfileBannerTaskInternal
false,false,false,false,false,false,org.mariotaku.twidere.fragment.support.UserProfileEditorFragment$UpdateProfileBannerImageTaskInternal
false,false,false,false,false,false,org.mariotaku.twidere.adapter.ArrayAdapter$ArrayFilter
false,false,false,false,false,false,org.ligi.passandroid.ui.quirk_fix.URLRewriteActivity$2
false,false,false,false,false,false,org.ligi.passandroid.ui.quirk_fix.URLRewriteActivity$1
false,false,false,false,false,false,org.ligi.passandroid.ui.quirk_fix.URLRewriteActivity$3
false,false,false,false,false,false,org.ligi.passandroid.ui.PassViewHolder$1
false,false,false,false,false,false,org.ligi.passandroid.ui.PassViewHolder$2
false,false,false,false,false,false,org.ligi.passandroid.ui.edit_fragments.ColorPickFragment$1
false,false,false,false,false,false,org.ligi.passandroid.ui.PassListActivity$3
false,false,false,false,false,false,org.ligi.passandroid.ui.PassListActivity$1
false,false,false,false,false,false,org.ligi.passandroid.ui.PassListActivity$2
false,false,false,false,false,false,org.ligi.passandroid.ui.UnzipPassDialog$1AlertDialogUpdater$1
false,false,false,false,false,false,org.ligi.passandroid.ui.UnzipPassDialog$1AlertDialogUpdater$2
false,false,false,false,false,false,org.ligi.passandroid.model.PassLocation$LatLng
false,false,false,false,false,false,org.ligi.passandroid.ui.PassViewActivityBase$UpdateAsync
false,false,false,false,false,false,org.ligi.passandroid.ui.edit_fragments.BarcodeEditFragment$AsyncSetBarCodeImageTask
false,false,false,false,false,false,org.ligi.passandroid.ui.edit_fragments.CategoryPickFragment$1
false,false,false,false,false,false,org.ligi.passandroid.ui.PassImportActivity$ImportAndShowAsyncTask
false,false,false,false,false,false,org.ligi.passandroid.ui.edit_fragments.BarcodeEditFragment$1
false,false,false,false,false,false,org.ligi.passandroid.ui.edit_fragments.BarcodeEditFragment$2
false,false,false,false,false,false,org.ligi.passandroid.ui.PassExporter$1
false,false,false,false,false,false,org.ligi.passandroid.ui.NavigationFragment$3
false,false,false,false,false,false,org.ligi.passandroid.ui.NavigationFragment$1
false,false,false,false,false,false,org.ligi.passandroid.ui.NavigationFragment$2
false,false,false,false,false,false,org.ligi.passandroid.ui.PassViewActivityBase$2
false,false,false,false,false,false,org.ligi.passandroid.ui.PassViewActivityBase$1
false,false,false,false,false,false,org.ligi.passandroid.ui.ExtractURLAsIphoneActivity$DownloadExtractAndStartImportTask
false,false,false,false,false,false,org.ligi.passandroid.model.AndroidFileSystemPassStore$2
false,false,false,false,false,false,org.ligi.passandroid.model.AndroidFileSystemPassStore$1
false,false,false,false,false,false,org.ligi.passandroid.ui.edit_fragments.BarCodeIntentIntegrator$1
false,false,false,false,false,false,org.ligi.passandroid.ui.PassAdapter$1
false,false,false,false,false,false,org.ligi.passandroid.ui.PassAdapter$2
false,false,false,false,false,false,org.ligi.passandroid.ui.SearchPassesIntentService$2
false,false,false,false,false,false,org.ligi.passandroid.ui.SearchPassesIntentService$1
false,false,false,false,false,false,org.ligi.passandroid.ui.edit_fragments.BarcodeEditFragment$$ViewInjector$1
false,false,false,false,false,false,org.ligi.passandroid.ui.NavigationFragment$$ViewInjector$2
false,false,false,false,false,false,org.ligi.passandroid.ui.NavigationFragment$$ViewInjector$1
false,false,false,false,false,false,org.ligi.passandroid.ui.PassViewActivity$$ViewInjector$2
