is_static,is_enum,uses_variables,call_method,is_interface,is_local_class,call_external_method,full_name
true,false,false,false,false,false,true,com.fsck.k9.activity.Accounts$ImportAsyncTask
true,false,false,false,false,false,true,com.fsck.k9.activity.Accounts$ListImportContentsAsyncTask
true,false,false,false,false,false,true,com.fsck.k9.activity.Accounts$MoveAccountAsyncTask
true,false,false,false,false,false,true,com.fsck.k9.activity.AlternateRecipientAdapter$RecipientTokenHolder
false,false,false,false,false,false,true,com.fsck.k9.activity.ChooseFolder$android.widget.AdapterView$OnItemClickListener3
false,false,false,false,false,false,true,com.fsck.k9.activity.ChooseFolder$ChooseFolderHandler
false,false,false,false,false,false,true,com.fsck.k9.activity.ChooseFolder$android.widget.SearchView$OnQueryTextListener4
false,false,false,false,false,false,true,com.fsck.k9.activity.ChooseFolder$java.util.Comparator1
false,false,false,false,false,false,true,com.fsck.k9.activity.ChooseFolder$java.lang.Runnable1
false,false,false,false,false,false,true,com.fsck.k9.activity.ChooseFolder$com.fsck.k9.controller.SimpleMessagingListener1
false,false,false,false,false,false,true,com.fsck.k9.activity.ChooseIdentity$android.widget.AdapterView$OnItemClickListener1
false,false,false,false,false,false,true,com.fsck.k9.activity.ConfirmationDialog$android.content.DialogInterface$OnClickListener1
false,false,false,false,false,false,true,com.fsck.k9.activity.ConfirmationDialog$android.content.DialogInterface$OnClickListener2
false,false,false,false,false,false,true,com.fsck.k9.activity.EditIdentity$android.widget.CompoundButton$OnCheckedChangeListener1
false,false,false,false,false,false,true,com.fsck.k9.activity.FolderList$java.lang.RunnableFolderListHandler
false,false,false,false,false,false,true,com.fsck.k9.activity.FolderList$java.lang.RunnableFolderListHandler
false,false,false,false,false,false,true,com.fsck.k9.activity.FolderList$java.lang.RunnableFolderListHandler
false,false,false,false,false,false,true,com.fsck.k9.activity.FolderList$java.lang.RunnableFolderListHandler
false,false,false,false,false,false,true,com.fsck.k9.activity.FolderList$java.lang.RunnableFolderListHandler
false,false,false,false,false,false,true,com.fsck.k9.activity.FolderList$java.lang.RunnableFolderListHandler
false,false,false,false,false,false,true,com.fsck.k9.activity.FolderList$FolderListHandler
false,false,false,false,false,false,true,com.fsck.k9.activity.FolderList$android.widget.SearchView$OnQueryTextListener3
false,false,false,false,false,false,true,com.fsck.k9.activity.FolderList$android.widget.SearchView$OnCloseListener4
false,false,false,false,false,false,true,com.fsck.k9.activity.FolderList$com.fsck.k9.activity.ActivityListenerFolderListAdapter
false,false,false,false,false,false,true,com.fsck.k9.activity.FolderList$android.view.View.OnClickListenerFolderListAdapter
false,false,false,false,false,false,true,com.fsck.k9.activity.FolderList$FolderListAdapter$FolderListFilter
false,false,false,false,false,false,true,com.fsck.k9.activity.FolderList$FolderListAdapter
true,false,false,false,false,false,false,com.fsck.k9.activity.FolderList$FolderViewHolder
true,false,false,false,false,false,true,com.fsck.k9.activity.K9PreferenceActivity$PreferenceChangeListener
false,false,false,false,false,false,true,com.fsck.k9.activity.MessageCompose$android.content.DialogInterface$OnClickListener8
false,false,false,false,false,false,true,com.fsck.k9.activity.MessageCompose$android.content.DialogInterface$OnClickListener7
false,false,false,false,false,false,true,com.fsck.k9.activity.MessageCompose$android.content.DialogInterface$OnClickListener10
false,false,false,false,false,false,true,com.fsck.k9.activity.MessageCompose$android.content.DialogInterface$OnClickListener9
true,false,false,false,false,false,true,com.fsck.k9.activity.MessageCompose$SendMessageTask
false,false,false,false,false,false,true,com.fsck.k9.activity.MessageCompose$java.lang.Runnable1
false,false,false,false,false,false,true,com.fsck.k9.activity.MessageCompose$java.lang.Runnable1
false,false,false,false,false,false,true,com.fsck.k9.activity.MessageCompose$com.fsck.k9.activity.MessageLoaderHelper$MessageLoaderCallbacks1
false,false,false,false,false,false,true,com.fsck.k9.activity.MessageCompose$com.fsck.k9.controller.SimpleMessagingListener2
false,false,false,false,false,false,true,com.fsck.k9.activity.MessageCompose$com.fsck.k9.activity.compose.AttachmentPresenter$AttachmentMvpView3
false,false,false,false,false,false,true,com.fsck.k9.activity.MessageCompose$android.os.Handler4
false,true,false,false,false,false,false,com.fsck.k9.activity.MessageCompose$Action
false,true,false,false,false,false,false,com.fsck.k9.activity.MessageList$DisplayMode
false,false,false,false,false,false,true,com.fsck.k9.activity.MessageList$StorageListenerImplementation
false,false,false,false,false,false,true,com.fsck.k9.activity.MessageList$java.lang.Runnable1
false,false,false,false,false,false,true,com.fsck.k9.activity.MessageLoaderHelper$android.app.LoaderManager.LoaderCallbacks1
false,false,false,false,false,false,true,com.fsck.k9.activity.MessageLoaderHelper$android.app.LoaderManager.LoaderCallbacks3
false,false,false,false,false,false,true,com.fsck.k9.activity.NotificationDeleteConfirmation$java.lang.Runnable2
false,false,false,false,false,false,true,com.fsck.k9.activity.UnreadWidgetConfiguration$android.preference.Preference$OnPreferenceClickListener1
false,false,false,false,false,false,true,com.fsck.k9.activity.UnreadWidgetConfiguration$android.preference.Preference$OnPreferenceChangeListener2
false,false,false,false,false,false,true,com.fsck.k9.activity.UnreadWidgetConfiguration$android.preference.Preference$OnPreferenceClickListener3
false,false,false,false,false,false,true,com.fsck.k9.activity.UpgradeDatabases$UpgradeDatabaseBroadcastReceiver
false,false,false,false,false,false,true,com.fsck.k9.controller.imap.ImapSync$com.fsck.k9.mail.MessageRetrievalListener2
false,false,false,false,false,false,true,com.fsck.k9.controller.imap.ImapSync$java.lang.Runnable3
false,false,false,false,false,false,true,com.fsck.k9.controller.imap.ImapSync$com.fsck.k9.mail.MessageRetrievalListener3
false,false,false,false,false,false,true,com.fsck.k9.controller.imap.ImapSyncTest$org.mockito.stubbing.Answer1
false,false,false,false,false,false,true,com.fsck.k9.controller.imap.ImapSyncTest$org.mockito.stubbing.Answer2
false,true,false,false,false,false,false,com.fsck.k9.controller.MemorizingMessagingListener$MemorizingState
true,false,false,false,false,false,false,com.fsck.k9.controller.MemorizingMessagingListener$Memory
false,false,false,false,false,false,true,com.fsck.k9.controller.MessagingController$java.lang.Thread2
false,false,false,false,false,false,true,com.fsck.k9.controller.MessagingController$com.fsck.k9.mail.MessageRetrievalListener6
false,false,false,false,false,false,true,com.fsck.k9.controller.MessagingController$java.lang.Runnable8
false,false,false,false,false,false,true,com.fsck.k9.controller.MessagingController$com.fsck.k9.mail.MessageRetrievalListener11
false,false,false,false,false,false,true,com.fsck.k9.controller.MessagingController$java.lang.Runnable12
false,false,false,false,false,false,true,com.fsck.k9.controller.MessagingController$com.fsck.k9.mail.MessageRetrievalListener12
false,false,false,false,false,false,true,com.fsck.k9.controller.MessagingController$java.lang.Runnable13
false,false,false,false,false,false,true,com.fsck.k9.controller.MessagingController$java.lang.Runnable20
false,false,false,false,false,false,true,com.fsck.k9.controller.MessagingController$java.lang.Runnable22
false,false,false,false,false,false,true,com.fsck.k9.controller.MessagingController$java.lang.Runnable24
false,false,false,false,false,false,true,com.fsck.k9.controller.MessagingController$java.lang.Runnable26
false,false,false,false,false,false,true,com.fsck.k9.controller.MessagingController$com.fsck.k9.controller.MessagingController$MessageActor26
false,false,false,false,false,false,true,com.fsck.k9.controller.MessagingController$java.lang.Runnable28
false,false,false,false,false,false,true,com.fsck.k9.controller.MessagingController$com.fsck.k9.controller.MessagingController$MessageActor28
false,false,false,false,false,false,true,com.fsck.k9.controller.MessagingController$java.lang.Runnable33
false,false,false,false,false,false,true,com.fsck.k9.controller.MessagingController$java.lang.Runnable35
false,false,false,false,false,false,true,com.fsck.k9.controller.MessagingController$java.lang.Runnable35
false,false,false,false,false,false,true,com.fsck.k9.controller.MessagingController$java.lang.Runnable36
false,false,false,false,false,false,true,com.fsck.k9.controller.MessagingController$java.lang.Runnable37
false,false,false,false,false,false,true,com.fsck.k9.controller.MessagingController$java.lang.Runnable38
false,false,false,false,false,false,true,com.fsck.k9.controller.MessagingController$java.lang.Runnable39
false,false,false,false,false,false,true,com.fsck.k9.controller.MessagingController$java.lang.Runnable40
true,false,false,false,false,false,false,com.fsck.k9.controller.MessagingController$Command
false,false,false,false,false,false,true,com.fsck.k9.controller.MessagingController$java.lang.Runnable41
true,false,false,false,false,false,false,com.fsck.k9.controller.MessagingControllerCommands$PendingCommand
true,false,false,false,false,false,false,com.fsck.k9.controller.MessagingControllerCommands$PendingMoveOrCopy
true,false,false,false,false,false,false,com.fsck.k9.controller.MessagingControllerCommands$PendingEmptyTrash
true,false,false,false,false,false,false,com.fsck.k9.controller.MessagingControllerCommands$PendingSetFlag
true,false,false,false,false,false,false,com.fsck.k9.controller.MessagingControllerCommands$PendingAppend
true,false,false,false,false,false,false,com.fsck.k9.controller.MessagingControllerCommands$PendingMarkAllAsRead
true,false,false,false,false,false,false,com.fsck.k9.controller.MessagingControllerCommands$PendingExpunge
false,false,false,false,false,false,true,com.fsck.k9.controller.MessagingControllerPushReceiver$com.fsck.k9.controller.SimpleMessagingListener1
false,false,false,false,false,false,true,com.fsck.k9.controller.MessagingControllerTest$org.mockito.stubbing.Answer4
false,false,false,false,false,false,true,com.fsck.k9.controller.ProgressBodyFactory$java.util.TimerTask1
false,false,false,false,false,false,true,com.fsck.k9.fragment.AttachmentDownloadDialogFragment$com.fsck.k9.controller.SimpleMessagingListener1
false,false,false,false,false,false,true,com.fsck.k9.fragment.MessageListFragment$android.content.BroadcastReceiver1
false,false,false,false,false,false,true,com.fsck.k9.fragment.MessageListFragment$java.lang.RunnableMessageListActivityListener
false,false,false,false,false,false,true,com.fsck.k9.fragment.MessageListFragment$MessageListActivityListener
true,false,false,false,false,false,false,com.fsck.k9.fragment.MessageListFragment$FooterViewHolder
false,true,false,false,false,false,false,com.fsck.k9.fragment.MessageListFragment$FolderOperation
false,false,false,false,false,false,true,com.fsck.k9.fragment.MessageListFragment$ActionModeCallback
true,false,false,false,false,false,true,com.fsck.k9.fragment.MessageListFragmentComparators$ReverseComparator
true,false,false,false,false,false,true,com.fsck.k9.fragment.MessageListFragmentComparators$ComparatorChain
true,false,false,false,false,false,true,com.fsck.k9.fragment.MessageListFragmentComparators$ReverseIdComparator
true,false,false,false,false,false,true,com.fsck.k9.fragment.MessageListFragmentComparators$AttachmentComparator
true,false,false,false,false,false,true,com.fsck.k9.fragment.MessageListFragmentComparators$FlaggedComparator
true,false,false,false,false,false,true,com.fsck.k9.fragment.MessageListFragmentComparators$UnreadComparator
true,false,false,false,false,false,true,com.fsck.k9.fragment.MessageListFragmentComparators$DateComparator
true,false,false,false,false,false,true,com.fsck.k9.fragment.MessageListFragmentComparators$ArrivalComparator
true,false,false,false,false,false,true,com.fsck.k9.fragment.MessageListFragmentComparators$SubjectComparator
true,false,false,false,false,false,true,com.fsck.k9.fragment.MessageListFragmentComparators$SenderComparator
false,false,false,false,false,false,true,com.fsck.k9.fragment.MessageListHandler$java.lang.Runnable1
false,true,false,false,false,false,false,com.fsck.k9.helper.jsoup.AdvancedNodeTraversor$FilterResult
false,true,false,false,false,true,false,com.fsck.k9.helper.jsoup.NodeFilter$HeadFilterDecision
false,true,false,false,false,true,false,com.fsck.k9.helper.jsoup.NodeFilter$TailFilterDecision
false,false,false,false,false,false,true,com.fsck.k9.helper.FileBrowserHelper$android.content.DialogInterface$OnClickListener1
true,false,false,false,false,false,true,com.fsck.k9.helper.MailTo$CaseInsensitiveParamWrapper
false,false,false,false,false,false,true,com.fsck.k9.helper.MessageHelperTest$com.fsck.k9.helper.Contacts1
false,false,false,false,false,false,true,com.fsck.k9.helper.MessageHelperTest$com.fsck.k9.helper.Contacts2
true,false,false,false,false,false,true,com.fsck.k9.helper.ReplyToParser$ReplyToAddresses
false,true,false,false,false,false,false,com.fsck.k9.helper.UnreadWidgetProperties$Type
true,false,false,false,false,false,false,com.fsck.k9.mail.filter.Base64$DecoderException
true,false,false,false,false,false,false,com.fsck.k9.mail.filter.Base64$EncoderException
true,false,false,false,false,false,false,com.fsck.k9.mail.filter.SignSafeOutputStream$com.fsck.k9.mail.filter.SignSafeOutputStream$StateState
true,false,false,false,false,false,false,com.fsck.k9.mail.filter.SignSafeOutputStream$com.fsck.k9.mail.filter.SignSafeOutputStream$StateState
true,false,false,false,false,false,false,com.fsck.k9.mail.filter.SignSafeOutputStream$com.fsck.k9.mail.filter.SignSafeOutputStream$StateState
true,false,false,false,false,false,false,com.fsck.k9.mail.filter.SignSafeOutputStream$com.fsck.k9.mail.filter.SignSafeOutputStream$StateState
true,false,false,false,false,false,false,com.fsck.k9.mail.filter.SignSafeOutputStream$com.fsck.k9.mail.filter.SignSafeOutputStream$StateState
true,false,false,false,false,false,false,com.fsck.k9.mail.filter.SignSafeOutputStream$com.fsck.k9.mail.filter.SignSafeOutputStream$StateState
true,false,false,false,false,false,false,com.fsck.k9.mail.filter.SignSafeOutputStream$com.fsck.k9.mail.filter.SignSafeOutputStream$StateState
true,false,false,false,false,false,false,com.fsck.k9.mail.filter.SignSafeOutputStream$com.fsck.k9.mail.filter.SignSafeOutputStream$StateState
false,true,false,false,false,false,false,com.fsck.k9.mail.filter.SignSafeOutputStream$State
false,false,false,false,false,false,true,com.fsck.k9.mail.internet.BinaryTempFileBody$BinaryTempFileBodyInputStream
true,false,false,false,false,false,false,com.fsck.k9.mail.internet.DecoderUtil$EncodedWord
false,true,false,false,false,false,false,com.fsck.k9.mail.internet.EncoderUtil$Encoding
false,true,false,false,false,false,false,com.fsck.k9.mail.internet.Iso2022JpToShiftJisInputStream$Charset
true,false,false,false,false,false,true,com.fsck.k9.mail.internet.MimeHeader$Field
false,false,false,false,false,false,true,com.fsck.k9.mail.internet.MimeMessage$MimeMessageBuilder
false,false,false,false,false,false,true,com.fsck.k9.mail.internet.MimeUtility$org.apache.james.mime4j.codec.Base64InputStream1
false,false,false,false,false,false,true,com.fsck.k9.mail.internet.MimeUtility$org.apache.james.mime4j.codec.QuotedPrintableInputStream2
false,false,false,false,false,true,false,com.fsck.k9.mail.internet.Viewable$Textual
false,false,false,false,false,true,false,com.fsck.k9.mail.internet.Viewable$Text
false,false,false,false,false,true,false,com.fsck.k9.mail.internet.Viewable$Flowed
false,false,false,false,false,true,false,com.fsck.k9.mail.internet.Viewable$Html
false,false,false,false,false,true,false,com.fsck.k9.mail.internet.Viewable$MessageHeader
false,false,false,false,false,true,false,com.fsck.k9.mail.internet.Viewable$Alternative
true,false,false,false,false,false,true,com.fsck.k9.mail.message.MessageHeaderParser$MessageHeaderParserContentHandler
false,false,false,false,false,false,true,com.fsck.k9.mail.power.TracingPowerManager$java.util.TimerTaskTracingWakeLock
false,false,false,false,false,false,true,com.fsck.k9.mail.power.TracingPowerManager$TracingWakeLock
true,false,false,false,false,false,false,com.fsck.k9.mail.ssl.LocalKeyStore$LocalKeyStoreHolder
true,false,false,false,false,false,true,com.fsck.k9.mail.ssl.TrustManagerFactory$SecureX509TrustManager
true,false,false,false,false,false,false,com.fsck.k9.mail.store.imap.mockserver.MockImapServer$ExpectedCommand
true,false,false,false,false,false,false,com.fsck.k9.mail.store.imap.mockserver.MockImapServer$CannedResponse
true,false,false,false,false,false,false,com.fsck.k9.mail.store.imap.mockserver.MockImapServer$CloseConnection
true,false,false,false,false,false,false,com.fsck.k9.mail.store.imap.mockserver.MockImapServer$EnableCompression
true,false,false,false,false,false,false,com.fsck.k9.mail.store.imap.mockserver.MockImapServer$UpgradeToTls
true,false,false,false,false,false,false,com.fsck.k9.mail.store.imap.mockserver.MockImapServer$UnexpectedCommandException
true,false,false,false,false,false,true,com.fsck.k9.mail.store.imap.mockserver.MockImapServer$MockServerThread
true,false,false,false,false,false,true,com.fsck.k9.mail.store.imap.mockserver.MockImapServer$DefaultLogger
true,false,false,false,false,false,true,com.fsck.k9.mail.store.imap.IdGrouper$GroupedIds
true,false,false,false,false,false,false,com.fsck.k9.mail.store.imap.IdGrouper$ContiguousIdGroup
false,false,false,false,false,false,true,com.fsck.k9.mail.store.imap.ImapConnectionTest$com.fsck.k9.mail.oauth.OAuth2TokenProvider1
true,false,false,false,false,false,false,com.fsck.k9.mail.store.imap.ImapFolder$java.lang.ThreadLocal1
false,false,false,false,false,false,true,com.fsck.k9.mail.store.imap.ImapFolderPusher$PushRunnable
true,false,false,false,false,false,false,com.fsck.k9.mail.store.imap.ImapFolderPusher$IdleStopper
false,false,false,false,false,false,true,com.fsck.k9.mail.store.imap.ImapFolderTest$org.mockito.stubbing.Answer2
false,false,false,false,false,false,true,com.fsck.k9.mail.store.imap.ImapFolderTest$org.mockito.stubbing.Answer1
true,false,false,false,false,false,true,com.fsck.k9.mail.store.imap.ImapPusherTest$TestImapPusher
true,false,false,false,false,false,false,com.fsck.k9.mail.store.imap.ImapResponseParserTest$TestImapResponseCallback
true,false,false,false,false,false,false,com.fsck.k9.mail.store.imap.ImapResponseParserTest$ImapResponseParserTestException
true,false,false,false,false,false,true,com.fsck.k9.mail.store.imap.ImapResponseParserTest$TestUntaggedHandler
true,false,false,false,false,false,true,com.fsck.k9.mail.store.imap.ImapStoreTest$TestImapStore
false,false,false,false,false,false,true,com.fsck.k9.mail.store.pop3.Pop3Store$Pop3Folder
true,false,false,false,false,false,true,com.fsck.k9.mail.store.pop3.Pop3Store$Pop3Message
true,false,false,false,false,false,true,com.fsck.k9.mail.store.pop3.Pop3Store$Pop3Capabilities
true,false,false,false,false,false,true,com.fsck.k9.mail.store.pop3.Pop3Store$Pop3ResponseInputStream
true,false,false,false,false,false,false,com.fsck.k9.mail.store.pop3.Pop3Store$Pop3ErrorResponse
false,false,false,false,false,false,true,com.fsck.k9.mail.store.webdav.WebDavFolderTest$org.mockito.stubbing.Answer1
false,false,false,false,false,false,true,com.fsck.k9.mail.store.webdav.WebDavFolderTest$org.mockito.stubbing.Answer2
false,false,false,false,false,false,true,com.fsck.k9.mail.store.webdav.WebDavFolderTest$org.mockito.stubbing.Answer3
false,false,false,false,false,false,true,com.fsck.k9.mail.store.webdav.WebDavFolderTest$org.mockito.stubbing.Answer4
true,false,false,false,false,false,false,com.fsck.k9.mail.store.webdav.WebDavHttpClient$WebDavHttpClientFactory
false,false,false,false,false,false,true,com.fsck.k9.mail.store.webdav.WebDavStoreTest$org.mockito.stubbing.Answer1
true,false,false,false,false,false,false,com.fsck.k9.mail.transport.mockServer.MockSmtpServer$ExpectedCommand
true,false,false,false,false,false,false,com.fsck.k9.mail.transport.mockServer.MockSmtpServer$CannedResponse
true,false,false,false,false,false,false,com.fsck.k9.mail.transport.mockServer.MockSmtpServer$CloseConnection
true,false,false,false,false,false,false,com.fsck.k9.mail.transport.mockServer.MockSmtpServer$UnexpectedCommandException
true,false,false,false,false,false,true,com.fsck.k9.mail.transport.mockServer.MockSmtpServer$MockServerThread
true,false,false,false,false,false,true,com.fsck.k9.mail.transport.mockServer.MockSmtpServer$DefaultLogger
true,false,false,false,false,false,false,com.fsck.k9.mail.transport.smtp.SmtpTransport$CommandResponse
true,false,false,false,false,false,false,com.fsck.k9.mail.transport.smtp.SmtpTransportTest$TestSmtpTransport
false,true,false,false,false,false,false,com.fsck.k9.mail.CertificateValidationException$Reason
false,true,false,false,false,false,false,com.fsck.k9.mail.FetchProfile$Item
false,true,false,false,false,false,false,com.fsck.k9.mail.Folder$FolderClass
false,true,false,false,false,false,false,com.fsck.k9.mail.Folder$FolderType
true,false,false,false,false,false,false,com.fsck.k9.mail.K9MailLib$DefaultDebugStatus
false,true,false,false,false,false,false,com.fsck.k9.mail.Message$RecipientType
false,true,false,false,false,false,false,com.fsck.k9.mail.ServerSettings$Type
true,false,false,false,false,false,true,com.fsck.k9.mailstore.migrations.MigrationTo51$MimeStructureState
true,false,false,false,false,false,false,com.fsck.k9.mailstore.migrations.MigrationTo60$OldPendingCommand
false,true,false,false,false,false,false,com.fsck.k9.mailstore.CryptoResultAnnotation$CryptoError
false,false,false,false,false,false,true,com.fsck.k9.mailstore.DeferredFileBody$com.fsck.k9.mailstore.util.DeferredFileOutputStream1
false,false,false,false,false,false,true,com.fsck.k9.mailstore.DeferredFileBodyTest$com.fsck.k9.mailstore.util.FileFactory1
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback1
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback2
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback3
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback4
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback5
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback6
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback7
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback8
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback9
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback10
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback11
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback12
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback13
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback14
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback15
true,false,false,false,false,false,false,com.fsck.k9.mailstore.LocalFolder$PartContainer
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback18
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback27
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback19
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback20
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback21
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback22
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback23
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback28
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback25
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalFolder$com.fsck.k9.mailstore.LockableDatabase$DbCallback26
true,false,false,false,false,false,false,com.fsck.k9.mailstore.LocalFolder$MessagePartType
true,false,false,false,false,false,false,com.fsck.k9.mailstore.LocalFolder$DataLocation
false,true,false,false,false,false,true,com.fsck.k9.mailstore.LocalFolder$MoreMessages
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalMessage$com.fsck.k9.mailstore.LockableDatabase$DbCallback1
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalMessage$com.fsck.k9.mailstore.LockableDatabase$DbCallback2
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalMessage$com.fsck.k9.mailstore.LockableDatabase$DbCallback3
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalStore$com.fsck.k9.mailstore.LockableDatabase$DbCallback1
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalStore$com.fsck.k9.mailstore.LockableDatabase$DbCallback2
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalStore$com.fsck.k9.mailstore.LockableDatabase$DbCallback3
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalStore$com.fsck.k9.mailstore.LockableDatabase$DbCallback4
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalStore$com.fsck.k9.mailstore.LockableDatabase$DbCallback5
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalStore$com.fsck.k9.mailstore.LockableDatabase$DbCallback6
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalStore$com.fsck.k9.mailstore.LockableDatabase$DbCallback7
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalStore$com.fsck.k9.mailstore.LockableDatabase$DbCallback8
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalStore$com.fsck.k9.mailstore.LockableDatabase$DbCallback9
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalStore$com.fsck.k9.mailstore.LockableDatabase$DbCallback10
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalStore$com.fsck.k9.mailstore.LockableDatabase$DbCallback11
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalStore$com.fsck.k9.mailstore.LockableDatabase$DbCallback12
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalStore$com.fsck.k9.mailstore.LockableDatabase$DbCallback13
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalStore$com.fsck.k9.mailstore.LockableDatabase$DbCallback14
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalStore$com.fsck.k9.mailstore.LockableDatabase$DbCallback16
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalStore$org.apache.james.mime4j.codec.Base64InputStream17
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalStore$org.apache.james.mime4j.codec.QuotedPrintableInputStream18
true,false,false,false,false,false,false,com.fsck.k9.mailstore.LocalStore$AttachmentInfo
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalStore$com.fsck.k9.mailstore.LockableDatabase$DbCallback19
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalStore$com.fsck.k9.mailstore.LockableDatabase$DbCallback20
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalStore$com.fsck.k9.mailstore.LocalStore$BatchSetSelection21
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalStore$com.fsck.k9.mailstore.LocalStore$BatchSetSelection22
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LocalStore$com.fsck.k9.mailstore.LocalStore$BatchSetSelection23
true,false,false,false,false,false,false,com.fsck.k9.mailstore.LockableDatabase$WrappedException
false,false,false,false,false,false,true,com.fsck.k9.mailstore.LockableDatabase$StorageListener
true,false,false,false,false,false,false,com.fsck.k9.mailstore.MessageViewInfoExtractor$ViewableExtractedText
false,false,false,false,false,false,true,com.fsck.k9.mailstore.MessageViewInfoExtractorTest$org.mockito.stubbing.Answer1
true,false,false,false,false,false,true,com.fsck.k9.mailstore.MimePartStreamParser$PartBuilder
true,false,false,false,false,false,false,com.fsck.k9.mailstore.ReconstructMessageFromDatabaseTest$DummyAccount
true,false,false,false,false,false,true,com.fsck.k9.mailstore.StorageManager$FixedStorageProviderBase
true,false,false,false,false,false,true,com.fsck.k9.mailstore.StorageManager$InternalStorageProvider
true,false,false,false,false,false,true,com.fsck.k9.mailstore.StorageManager$ExternalStorageProvider
true,false,false,false,false,false,true,com.fsck.k9.mailstore.StorageManager$HtcIncredibleStorageProvider
true,false,false,false,false,false,true,com.fsck.k9.mailstore.StorageManager$SamsungGalaxySStorageProvider
true,false,false,false,false,false,false,com.fsck.k9.mailstore.StorageManager$SynchronizationAid
