is_static,is_enum,uses_variables,call_method,is_interface,is_local_class,full_name,is_code_smell
False,False,False,False,False,False,org.wordpress.android.ui.posts.EditPostContentFragment$15,true
False,False,False,False,False,False,org.wordpress.android.ui.posts.EditPostContentFragment$10,true
False,False,False,False,False,False,org.wordpress.android.ui.posts.EditPostContentFragment$12,true
False,False,False,False,False,False,org.wordpress.android.ui.reader.adapters.ReaderReblogAdapter$LoadAccountsTask,true
False,False,False,False,False,False,org.wordpress.android.ui.posts.EditPostContentFragment$11,true
False,False,False,False,False,False,org.wordpress.android.ui.posts.EditPostContentFragment$14,true
False,False,False,False,False,False,org.wordpress.android.ui.posts.EditPostContentFragment$13,true
False,False,False,False,False,False,org.wordpress.android.ui.notifications.NotificationsActivity$10,true
False,False,False,False,False,False,org.wordpress.android.ui.comments.CommentDetailFragment$1,true
False,False,False,False,False,False,org.wordpress.android.ui.accounts.NewBlogFragment$2,true
False,False,False,False,False,False,org.wordpress.android.ui.accounts.NewBlogFragment$3,true
False,False,False,False,False,False,org.wordpress.android.ui.accounts.NewBlogFragment$4,true
False,False,False,False,False,False,org.wordpress.android.ui.accounts.NewBlogFragment$5,true
False,False,False,False,False,False,org.wordpress.android.ui.accounts.NewBlogFragment$1,true
False,False,False,False,False,False,org.wordpress.android.ui.comments.CommentDetailFragment$2,true
False,False,False,False,False,False,org.wordpress.android.ui.comments.CommentDetailFragment$3,true
False,False,False,False,False,False,org.wordpress.android.ui.comments.CommentDetailFragment$4,true
False,False,False,False,False,False,org.wordpress.android.ui.comments.CommentDetailFragment$5,true
False,False,False,False,False,False,org.wordpress.android.ui.comments.CommentDetailFragment$6,true
False,False,False,False,False,False,org.wordpress.android.ui.comments.CommentDetailFragment$7,true
False,False,False,False,False,False,org.wordpress.android.ui.comments.CommentDetailFragment$8,true
False,False,False,False,False,False,org.wordpress.android.ui.comments.CommentDetailFragment$9,true
False,False,False,False,False,False,org.wordpress.android.ui.posts.EditPostContentFragment$7,true
False,False,False,False,False,False,org.wordpress.android.ui.posts.EditPostContentFragment$6,true
False,False,False,False,False,False,org.wordpress.android.ui.posts.EditPostContentFragment$5,true
False,False,False,False,False,False,org.wordpress.android.ui.posts.EditPostContentFragment$4,true
False,False,False,False,False,False,org.wordpress.android.ui.posts.EditPostContentFragment$9,true
False,False,False,False,False,False,org.wordpress.android.networking.RestClientUtils$1,true
False,False,False,False,False,False,org.wordpress.android.ui.posts.EditPostContentFragment$8,true
False,False,False,False,False,False,org.wordpress.android.ui.posts.EditPostContentFragment$3,true
False,False,False,False,False,False,org.wordpress.android.ui.posts.EditPostContentFragment$2,true
False,False,False,False,False,False,org.wordpress.android.ui.posts.EditPostContentFragment$1,true
False,False,False,False,False,False,org.ale.openwatch.RecorderActivity$2,true
False,False,False,False,False,False,org.ale.openwatch.RecorderActivity$1,true
False,False,False,False,False,False,org.ale.openwatch.MainActivityGroup$ListItemsAdapter,true
False,False,False,False,False,False,org.ale.openwatch.MainActivity$2,true
False,False,False,False,False,False,org.ale.openwatch.MainActivity$1,true
False,False,False,False,False,False,org.ale.openwatch.MainActivity$4,true
False,False,False,False,False,False,org.ale.openwatch.MainActivity$3,true
False,False,False,False,False,False,org.ale.openwatch.rService$1,true
False,False,False,False,False,False,org.ale.openwatch.MyLocation$1,true
False,False,False,False,False,False,org.ale.openwatch.MyLocation$2,true
False,False,False,False,False,False,org.ale.openwatch.MyLocation$GetLastLocation,true
False,False,False,False,False,False,org.ale.openwatch.uService$1,true
False,False,False,False,False,False,org.ale.openwatch.MainActivityGroup$4,true
False,False,False,False,False,False,org.ale.openwatch.MainActivityGroup$5,true
False,False,False,False,False,False,org.ale.openwatch.MainActivityGroup$1,true
False,False,False,False,False,False,org.ale.openwatch.MainActivityGroup$2,true
False,False,False,False,False,False,org.ale.openwatch.MainActivityGroup$3,true
False,False,False,False,False,False,org.ale.openwatch.DescribeActivity$4,true
False,False,False,False,False,False,org.ale.openwatch.DescribeActivity$3,true
False,False,False,False,False,False,org.ale.openwatch.DescribeActivity$2,true
False,False,False,False,False,False,org.ale.openwatch.DescribeActivity$1,true
False,False,False,False,False,False,org.telegram.messenger.ConnectionsManager$1,true
False,False,False,False,False,False,org.telegram.messenger.ConnectionsManager$3,true
False,False,False,False,False,False,org.telegram.messenger.ConnectionsManager$2,true
False,False,False,False,False,False,org.telegram.messenger.ConnectionsManager$5,true
False,False,False,False,False,False,org.telegram.messenger.ConnectionsManager$4,true
False,False,False,False,False,False,org.telegram.messenger.ConnectionsManager$7,true
False,False,False,False,False,False,org.telegram.messenger.ConnectionsManager$6,true
False,False,False,False,False,False,org.telegram.messenger.ConnectionsManager$9,true
False,False,False,False,False,False,org.telegram.messenger.ConnectionsManager$8,true
False,False,False,False,False,False,org.telegram.messenger.Datacenter$SaltComparator,true
False,False,False,False,False,False,org.telegram.messenger.TcpConnection$12,true
False,False,False,False,False,False,org.telegram.messenger.TcpConnection$11,true
False,False,False,False,False,False,org.telegram.messenger.TcpConnection$10,true
False,False,False,False,False,False,org.telegram.messenger.HandshakeAction$3,true
False,False,False,False,False,False,org.telegram.messenger.HandshakeAction$2,true
False,False,False,False,False,False,org.telegram.messenger.HandshakeAction$1,true
False,False,False,False,False,False,org.telegram.messenger.FileUploadOperation$1,true
False,False,False,False,False,False,org.telegram.messenger.FileUploadOperation$2,true
False,False,False,False,False,False,org.telegram.messenger.FileUploadOperation$3,true
False,False,False,False,False,False,org.telegram.messenger.ExportAuthorizationAction$2,true
False,False,False,False,False,False,org.telegram.messenger.ExportAuthorizationAction$1,true
False,False,False,False,False,False,org.telegram.messenger.TcpConnection$5,true
False,False,False,False,False,False,org.telegram.messenger.TcpConnection$6,true
False,False,False,False,False,False,org.telegram.messenger.TcpConnection$3,true
False,False,False,False,False,False,org.telegram.messenger.TcpConnection$4,true
False,False,False,False,False,False,org.telegram.messenger.TcpConnection$9,true
False,False,False,False,False,False,org.telegram.messenger.TcpConnection$7,true
False,False,False,False,False,False,org.telegram.messenger.TcpConnection$8,true
False,False,False,False,False,False,org.telegram.messenger.TcpConnection$1,true
False,False,False,False,False,False,org.telegram.messenger.TcpConnection$2,true
False,False,False,False,False,False,org.telegram.messenger.FileLoadOperation$2,true
False,False,False,False,False,False,org.telegram.messenger.FileLoadOperation$1,true
False,False,False,False,False,False,org.telegram.messenger.FileLoadOperation$4,true
False,False,False,False,False,False,org.telegram.messenger.FileLoadOperation$3,true
False,False,False,False,False,False,org.telegram.messenger.FileLoadOperation$6,true
False,False,False,False,False,False,org.telegram.messenger.FileLoadOperation$5,true
False,False,False,False,False,False,org.telegram.messenger.FileLoadOperation$7,true
False,False,False,False,False,False,org.telegram.messenger.FileLoader$5,true
False,False,False,False,False,False,org.telegram.messenger.FileLoader$6,true
False,False,False,False,False,False,org.telegram.messenger.FileLoader$3,true
False,False,False,False,False,False,org.telegram.messenger.FileLoader$4,true
False,False,False,False,False,False,org.telegram.messenger.FileLoader$1,true
False,False,False,False,False,False,org.telegram.messenger.FileLoader$2,true
False,False,False,False,False,False,org.telegram.messenger.FileLoader$7,true
False,False,False,False,False,False,org.telegram.messenger.FileLoader$8,true
False,False,False,False,False,False,org.telegram.messenger.Datacenter$1,true
False,False,False,False,False,False,org.telegram.messenger.ConnectionsManager$30,true
False,False,False,False,False,False,org.telegram.messenger.ConnectionsManager$31,true
False,False,False,False,False,False,org.telegram.messenger.ConnectionsManager$14,true
False,False,False,False,False,False,org.telegram.messenger.ConnectionsManager$13,true
False,False,False,False,False,False,org.telegram.messenger.ConnectionsManager$16,true
False,False,False,False,False,False,org.telegram.messenger.ConnectionsManager$15,true
False,False,False,False,False,False,org.telegram.messenger.ConnectionsManager$18,true
False,False,False,False,False,False,org.telegram.messenger.ConnectionsManager$17,true
False,False,False,False,False,False,org.telegram.messenger.ConnectionsManager$19,true
False,False,False,False,False,False,org.telegram.messenger.ConnectionsManager$10,true
False,False,False,False,False,False,org.telegram.messenger.ConnectionsManager$12,true
False,False,False,False,False,False,org.telegram.messenger.ConnectionsManager$11,true
False,False,False,False,False,False,org.telegram.messenger.ConnectionsManager$25,true
False,False,False,False,False,False,org.telegram.messenger.ConnectionsManager$24,true
False,False,False,False,False,False,org.telegram.messenger.ConnectionsManager$27,true
False,False,False,False,False,False,org.telegram.messenger.ConnectionsManager$26,true
False,False,False,False,False,False,org.telegram.messenger.ConnectionsManager$29,true
False,False,False,False,False,False,org.telegram.messenger.ConnectionsManager$28,true
False,False,False,False,False,False,org.telegram.messenger.ConnectionsManager$21,true
False,False,False,False,False,False,org.telegram.messenger.ConnectionsManager$20,true
False,False,False,False,False,False,org.telegram.messenger.ConnectionsManager$23,true
False,False,False,False,False,False,org.telegram.messenger.ConnectionsManager$22,true
False,False,False,False,False,False,com.nexes.manager.ThumbnailCreator$1,true
False,False,False,False,False,False,com.nexes.manager.ApplicationBackup$TableView,true
False,False,False,False,False,False,com.nexes.manager.DirectoryInfo$BackgroundWork,true
False,False,False,False,False,False,com.nexes.manager.ProcessManager$1,true
False,False,False,False,False,False,com.nexes.manager.EventHandler$2,true
False,False,False,False,False,False,com.nexes.manager.EventHandler$1,true
False,False,False,False,False,False,com.nexes.manager.ProcessManager$MyListAdapter,true
False,False,False,False,False,False,com.nexes.manager.EventHandler$3,true
False,False,False,False,False,False,com.nexes.manager.EventHandler$TableRow,true
False,False,False,False,False,False,com.nexes.manager.ApplicationBackup$BackgroundWork,true
False,False,False,False,False,False,com.nexes.manager.Settings$2,true
False,False,False,False,False,False,com.nexes.manager.Settings$3,true
False,False,False,False,False,False,com.nexes.manager.Settings$1,true
False,False,False,False,False,False,com.nexes.manager.DirectoryInfo$ButtonHandler,true
False,False,False,False,False,False,com.nexes.manager.Main$2,true
False,False,False,False,False,False,com.nexes.manager.ApplicationBackup$1,true
False,False,False,False,False,False,com.nexes.manager.Main$3,true
False,False,False,False,False,False,com.nexes.manager.Main$4,true
False,False,False,False,False,False,com.nexes.manager.Main$5,true
False,False,False,False,False,False,com.nexes.manager.Main$1,true
False,False,False,False,False,False,com.nexes.manager.Settings$4,true
False,False,False,False,False,False,com.nexes.manager.Settings$5,true
False,False,False,False,False,False,com.nexes.manager.Main$6,true
False,False,False,False,False,False,com.nexes.manager.Main$7,true
False,False,False,False,False,False,com.nexes.manager.Main$8,true
False,False,False,False,False,False,com.nexes.manager.Main$9,true
False,False,False,False,False,False,com.nexes.manager.AudioPlayblack$ButtonHandler,true
False,False,False,False,False,False,com.nexes.manager.WirelessManager$ButtonHandler,true
False,False,False,False,False,False,com.nexes.manager.EventHandler$BackgroundWork,true
False,False,False,False,False,False,org.opengpx.CommandActivity$2,true
False,False,False,False,False,False,org.opengpx.CommandActivity$1,true
False,False,False,False,False,False,org.opengpx.CommandActivity$3,true
